RID,,Rxn description,Formula,LB,UB,subSystem,Gene Rule,Bibliomic - Intracellular,Biblomic - Exchange,Proteomic,OMIM disease,Drug target,Confidence Score,Reference ID,,,,,,,,,,,,,,,,,,,,,,,,,,
136,5MTHFt2,5-methyltetrahydrofolate transport via anion exchange,oh1[c] + 5mthf[e]  <=> oh1[e] + 5mthf[c] ,-1000,1000,"Transport, Extracellular",6573,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
137,AACOAT,Acetoacetyl-CoA:acetate CoA-transferase,coa[c] + atp[c] + acac[c]  <=> ppi[c] + amp[c] + aacoa[c] ,-1000,1000,Propanoate Metabolism,65985,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
138,AASAD3m,"L-aminoadipate-semialdehyde dehydrogenase (NADH), mitochondrial",L2aadp6sa[m] + h2o[m] + nad[m]  -> L2aadp[m] + nadh[m] + 2 h[m] ,0,1000,Lysine Metabolism,,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
139,AATAi,"2-aminoadipate transaminase, irreversible",L2aadp[c] + akg[c]  -> glu_L[c] + 2oxoadp[c] ,0,1000,Lysine Metabolism,51166,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
140,ABTArm,"4-aminobutyrate transaminase, reversible (mitochondrial)",4abut[m] + akg[m]  <=> glu_L[m] + sucsal[m] ,-1000,1000,Glutamate metabolism,18,1,0,0,1,1,5,45,156,157,318,319,320,321,,,,,,,,,,,,,,,,,,,,1
141,ACACT1,acetyl-CoA C-acetyltransferase,2 accoa[c]  <=> coa[c] + aacoa[c] ,-1000,1000,Cholesterol Metabolism,39,0,0,1,1,0,4,24,1,21,,,,,,,,,,,,,,,,,,,,,,,,1
142,ACACT10m,"acetyl-CoA C-acetyltransferase, mitochondrial",coa[m] + 2maacoa[m]  <=> accoa[m] + ppcoa[m] ,-1000,1000,"Valine, Leucine, and Isoleucine Metabolism",38,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
143,ACACT1r,acetyl-CoA C-acetyltransferase,2 accoa[c]  <=> coa[c] + aacoa[c] ,-1000,1000,Tryptophan metabolism,39,0,0,1,1,0,4,24,1,21,,,,,,,,,,,,,,,,,,,,,,,,1
144,ACACT1rm,"acetyl-CoA C-acetyltransferase, mitochondrial",2 accoa[m]  <=> coa[m] + aacoa[m] ,-1000,1000,Tryptophan metabolism,3032 and 3030 and 38,0,0,1,1,1,4,0,24,21,18,8,29,,,,,,,,,,,,,,,,,,,,,1
145,ACCOAC,acetyl-CoA carboxylase,atp[c] + accoa[c] + hco3[c]  -> malcoa[c] + pi[c] + h[c] + adp[c] ,0,1000,Fatty Acid Metabolism,32 or 31,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
146,ACITL,ATP-Citrate lyase,coa[c] + atp[c] + cit[c]  -> oaa[c] + pi[c] + accoa[c] + adp[c] ,0,1000,Citric Acid Cycle,47,0,0,1,0,0,4,0,24,8,3,21,22,32,,,,,,,,,,,,,,,,,,,,1
147,ACOAD10m,"acyl-CoA dehydrogenase (2-methylbutanoyl-CoA), mitochondrial",fad[m] + 2mbcoa[m]  -> 2mb2coa[m] + fadh2[m] ,0,1000,"Valine, Leucine, and Isoleucine Metabolism",34 or 36,0,0,1,1,1,4,24,3,,,,,,,,,,,,,,,,,,,,,,,,,1
148,ACOAD8m,"acyl-CoA dehydrogenase (isovaleryl-CoA), mitochondrial",fad[m] + ivcoa[m]  -> fadh2[m] + 3mb2coa[m] ,0,1000,"Valine, Leucine, and Isoleucine Metabolism",3712,0,0,1,1,0,4,18,14,,,,,,,,,,,,,,,,,,,,,,,,,1
149,ACOAD9m,"acyl-CoA dehydrogenase (isobutyryl-CoA), mitochondrial",fad[m] + ibcoa[m]  -> fadh2[m] + 2mp2coa[m] ,0,1000,"Valine, Leucine, and Isoleucine Metabolism",27034 or 34,0,0,1,1,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,1
150,ACONT,aconitase,cit[c]  <=> icit[c] ,-1000,1000,Citric Acid Cycle,48,0,0,1,0,0,4,8,3,,,,,,,,,,,,,,,,,,,,,,,,,1
151,ACONTm,Aconitate hydratase,cit[m]  <=> icit[m] ,-1000,1000,Citric Acid Cycle,50,0,0,1,1,0,4,8,24,29,3,,,,,,,,,,,,,,,,,,,,,,,1
152,ACS,acetyl-CoA synthetase,ac[c] + coa[c] + atp[c]  -> ppi[c] + accoa[c] + amp[c] ,0,1000,Glycolysis/Gluconeogenesis,55902,0,0,1,0,0,3,32,,,,,,,,,,,,,,,,,,,,,,,,,,1
153,ACSOMT,S-Adenosyl-L-methionine:N-acetylserotonin O-methyltransferase,amet[c] + 5hoxindoa[c]  -> 5moxact[c] + h[c] + ahcys[c] ,0,1000,Tryptophan metabolism,438,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
153,ACt2r,acetate reversible transport via proton symport,ac[e] + h[e]  <=> ac[c] + h[c] ,-1000,1000,"Transport, Extracellular",,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1
154,ADA,Adenosine deaminase,adn[c] + h2o[c] + h[c]  -> ins[c] + nh4[c] ,0,1000,Purine Catabolism,100,1,0,0,1,1,5,103,124,183,184,185,186,187,,,,,,,,,,,,,,,,,,,,1
155,ADAe,"Adenosine deaminase, extracellular",h2o[e] + adn[e] + h[e]  -> ins[e] + nh4[e] ,0,1000,Nucleotides,100,1,0,0,1,1,5,123,,,,,,,,,,,,,,,,,,,,,,,,,,1
156,ADEt,"adenine reversible transport, cytosol",ade[e]  <=> ade[c] ,-1000,1000,"Transport, Extracellular",3177,1,0,0,0,0,5,104,105,188,,,,,,,,,,,,,,,,,,,,,,,,1
157,ADK1,adenylate kinase,atp[c] + amp[c]  <=> 2 adp[c] ,-1000,1000,Nucleotides,203,1,0,1,1,0,5,99,100,101,102,103,104,106,118,24,12,21,0,2,1,3,8,7,,,,,,,,,,1
158,ADK1m,"adenylate kinase, mitochondrial",atp[m] + amp[m]  <=> 2 adp[m] ,-1000,1000,Nucleotides,204,0,0,1,1,0,4,0,24,2,1,3,,,,,,,,,,,,,,,,,,,,,,1
159,ADK3m,adentylate kinase (GTP),gtp[m] + amp[m]  <=> gdp[m] + adp[m] ,-1000,1000,Nucleotides,50808,0,0,1,0,0,4,24,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
160,ADNCYC,adenylate cyclase,atp[c]  -> camp[c] + ppi[c] ,0,1000,Nucleotides,112 or 109 or 111,1,0,1,1,0,5,178,239,240,241,242,243,244,245,32,24,21,,,,,,,,,,,,,,,,1
161,ADNK1,adenosine kinase,adn[c] + atp[c]  -> h[c] + adp[c] + amp[c] ,0,1000,Nucleotides,132,1,0,0,1,1,5,103,106,,,,,,,,,,,,,,,,,,,,,,,,,1
162,ADNt,adenosine facilated transport in cytosol,adn[e]  <=> adn[c] ,-1000,1000,"Transport, Extracellular",2030,1,0,1,0,0,5,187,188,21,,,,,,,,,,,,,,,,,,,,,,,,1
163,ADPRDP,ADPribose diphosphatase,adprib[c] + h2o[c]  -> 2 h[c] + amp[c] + r5p[c] ,0,1000,Nucleotides,11164,0,0,1,0,0,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,1
164,ADPT,adenine phosphoribosyltransferase,prpp[c] + ade[c]  -> ppi[c] + amp[c] ,0,1000,Salvage Pathway,353,1,0,1,1,0,5,103,106,146,167,168,0,24,2,3,21,18,,,,,,,,,,,,,,,,1
165,ADRNLPVESSEC,Adrenaline secretion via secretory vesicle (ATP driven),2 h2o[c] + 2 atp[c] + 3 adrnl[c]  -> 3 adrnl[e] + 2 pi[c] + 2 h[c] + 2 adp[c] ,0,1000,"Transport, Extracellular",6571,0,0,1,0,1,4,32,21,,,,,,,,,,,,,,,,,,,,,,,,,1
166,ADSK,adenylyl-sulfate kinase,atp[c] + aps[c]  -> paps[c] + h[c] + adp[c] ,0,1000,Nucleotides,9060 or 9061,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
167,ADSL1,adenylosuccinate lyase,dcamp[c]  -> amp[c] + fum[c] ,0,1000,Nucleotides,158,1,0,0,1,0,5,182,106,,,,,,,,,,,,,,,,,,,,,,,,,1
168,ADSL2,adenylosuccinate lyase,25aics[c]  -> fum[c] + aicar[c] ,0,1000,IMP Biosynthesis,158,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
169,ADSS,adenylosuccinate synthase,gtp[c] + imp[c] + asp_L[c]  -> gdp[c] + pi[c] + 2 h[c] + dcamp[c] ,0,1000,Nucleotides,122622,1,0,1,0,0,5,106,24,,,,,,,,,,,,,,,,,,,,,,,,,1
170,AHC,adenosylhomocysteinase,h2o[c] + ahcys[c]  <=> adn[c] + hcys_L[c] ,-1000,1000,Methionine Metabolism,191,0,0,1,1,0,4,8,3,,,,,,,,,,,,,,,,,,,,,,,,,1
171,AICART,phosphoribosylaminoimidazolecarboxamide formyltransferase,10fthf[c] + aicar[c]  <=> thf[c] + fprica[c] ,-1000,1000,IMP Biosynthesis,471,0,0,1,1,1,4,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,1
172,AIRCr,phosphoribosylaminoimidazole carboxylase,co2[c] + air[c]  <=> 5aizc[c] + h[c] ,-1000,1000,IMP Biosynthesis,10606,0,0,1,0,0,4,2,21,,,,,,,,,,,,,,,,,,,,,,,,,1
173,AKGDm,2-oxoglutarate dehydrogenase,coa[m] + nad[m] + akg[m]  -> nadh[m] + succoa[m] + co2[m] ,0,1000,Citric Acid Cycle,(1738 and 8050) and 1743 and 4967,1,0,1,1,0,5,175,260,24,1,3,21,8,29,,,,,,,,,,,,,,,,,,,1
174,ALAGLNexR,L-alanine/glutamine reversible exchange,gln_L[c] + ala_L[e]  <=> gln_L[e] + ala_L[c] ,-1000,1000,"Transport, Extracellular",6520 and 56301,0,0,1,0,0,4,20,21,22,,,,,,,,,,,,,,,,,,,,,,,,1
175,ALASm,5-aminolevulinate synthase,gly[m] + succoa[m] + h[m]  -> coa[m] + 5aop[m] + co2[m] ,0,1000,"Glycine, Serine, and Threonine Metabolism",23464 or 211 or 212,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
176,ALATA_L,L-alanine transaminase,ala_L[c] + akg[c]  <=> pyr[c] + glu_L[c] ,-1000,1000,Glutamate metabolism,84706 or 2875,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1
177,ALCD1,alcohol dehydrogenase (methanol),nad[c] + meoh[c]  <=> fald[c] + nadh[c] + h[c] ,-1000,1000,Miscellaneous,(126 and 124) or (125 and 124) or (125 and 126) or 284273 or 131 or 130 or 128 or 125 or 126 or 127 or 124 or 137872,0,0,1,1,1,4,24,3,,,,,,,,,,,,,,,,,,,,,,,,,1
178,ALCD21_D,"alcohol dehydrogenase (D-1,2-propanediol)",nad[c] + 12ppd_R[c]  <=> lald_D[c] + nadh[c] + h[c] ,-1000,1000,Pyruvate Metabolism,(126 and 124) or (125 and 124) or (125 and 126) or 284273 or 131 or 130 or 128 or 125 or 126 or 127 or 124 or 137872,0,0,1,1,1,4,24,3,,,,,,,,,,,,,,,,,,,,,,,,,1
179,ALCD21_L,"alcohol dehydrogenase (L-1,2-propanediol)",12ppd_S[c] + nad[c]  -> lald_L[c] + nadh[c] + h[c] ,0,1000,Pyruvate Metabolism,(126 and 124) or (125 and 124) or (125 and 126) or 284273 or 131 or 130 or 128 or 125 or 126 or 127 or 124 or 137872,0,0,1,1,1,4,24,3,,,,,,,,,,,,,,,,,,,,,,,,,1
180,ALDD19x,"aldehyde dehydrogenase (phenylacetaldehyde, NAD)",h2o[c] + nad[c] + pacald[c]  -> pac[c] + nadh[c] + 2 h[c] ,0,1000,Phenylalanine metabolism,218 or 220 or 221 or 222,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
181,ALDD19x_P,"aldehyde dehydrogenase (phenylacetaldehyde, NADP)",h2o[c] + nadp[c] + pacald[c]  -> pac[c] + 2 h[c] + nadph[c] ,0,1000,Phenylalanine metabolism,218 or 220 or 221 or 222,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
182,ALDD20x,"aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)",h2o[c] + nad[c] + id3acald[c]  -> ind3ac[c] + nadh[c] + 2 h[c] ,0,1000,Tryptophan metabolism,216 or 224 or 223,0,0,1,1,0,4,23,16,21,22,,,,,,,,,,,,,,,,,,,,,,,1
183,ALDD2x,"aldehyde dehydrogenase (acetaldehyde, NAD)",h2o[c] + acald[c] + nad[c]  -> ac[c] + nadh[c] + 2 h[c] ,0,1000,Glycolysis/Gluconeogenesis,224 or 216 or 223,0,0,1,1,0,4,23,16,21,22,,,,,,,,,,,,,,,,,,,,,,,1
184,ALDD2y,"aldehyde dehydrogenase (acetaldehyde, NADP)",h2o[c] + nadp[c] + acald[c]  -> ac[c] + 2 h[c] + nadph[c] ,0,1000,Glycolysis/Gluconeogenesis,224 or 223,0,0,1,1,0,4,23,21,22,,,,,,,,,,,,,,,,,,,,,,,,1
185,ALOX12,Arachidonate 12-lipoxygenase,o2[c] + arachd[c]  -> 12HPET[c] ,0,1000,Eicosanoid Metabolism,239,1,0,1,0,0,5,33,35,36,37,237,274,275,276,277,278,279,280,281,282,283,24,21,22,30,29,0,3,5,,,,1
186,ALOX15,Arachidonate 15-lipoxygenase,o2[c] + arachd[c]  -> 15HPET[c] ,0,1000,Eicosanoid Metabolism,246 or 247,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
187,ALOX5,Arachidonate 5-lipoxygenase,o2[c] + arachd[c]  -> 5HPET[c] ,0,1000,Eicosanoid Metabolism,240,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
188,ALOX52,Arachidonate 5-lipoxygenase,5HPET[c]  -> h2o[c] + leuktrA4[c] ,0,1000,Eicosanoid Metabolism,240,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
189,ALR,Aldose reductase,h2o[c] + nadp[c] + mthgxl[c]  -> pyr[c] + 2 h[c] + nadph[c] ,0,1000,"Glycine, Serine, and Threonine Metabolism",231,0,0,1,0,1,4,24,3,,,,,,,,,,,,,,,,,,,,,,,,,1
190,ALR2,aldose reductase (methylglyoxal),h[c] + mthgxl[c] + nadph[c]  -> nadp[c] + acetol[c] ,0,1000,Pyruvate Metabolism,10327 or 8574 or 231,0,0,1,0,1,4,0,24,1,3,22,18,5,,,,,,,,,,,,,,,,,,,,1
191,ALR3,aldose reductase (acetol),acetol[c] + h[c] + nadph[c]  -> 12ppd_S[c] + nadp[c] ,0,1000,Pyruvate Metabolism,231 or 8574 or 10327,0,0,1,0,1,4,0,24,1,3,22,18,5,,,,,,,,,,,,,,,,,,,,1
192,AMPDA,Adenosine monophosphate deaminase,h2o[c] + h[c] + amp[c]  -> nh4[c] + imp[c] ,0,1000,Nucleotides,271,1,0,1,0,0,5,124,184,106,299,32,24,,,,,,,,,,,,,,,,,,,,,1
193,AMPTASECGe,alanyl aminopeptidase (cys-gly) (e),h2o[e] + cgly[e]  -> cys_L[e] + gly[e] ,0,1000,Glutathione Metabolism,290,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
194,APAT2rm,3-Aminopropanoate:2-oxoglutarate aminotransferase (m),ala_B[m] + akg[m]  <=> glu_L[m] + msa[m] ,-1000,1000,beta-Alanine metabolism,18,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
195,ARACHDt2,fatty acid transport via diffusion,arachd[e]  <=> arachd[c] ,-1000,1000,"Transport, Extracellular",,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
196,ARACHDtr,intracellular transport,arachd[c]  <=> arachd[r] ,-1000,1000,"Transport, Endoplasmic Reticular",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
197,ARGN,arginase,h2o[c] + arg_L[c]  -> urea[c] + orn[c] ,0,1000,Urea cycle/amino group metabolism,383,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
198,ARGSL,argininosuccinate lyase,argsuc[c]  <=> fum[c] + arg_L[c] ,-1000,1000,Alanine and Aspartate Metabolism,435,0,0,1,1,0,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,1
199,ARGSS,argininosuccinate synthase,atp[c] + citr_L[c] + asp_L[c]  -> ppi[c] + h[c] + amp[c] + argsuc[c] ,0,1000,Alanine and Aspartate Metabolism,445,0,0,1,1,0,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,1
200,ARGtiDF,L-arginine transport via diffusion (extracellular to cytosol),arg_L[e]  <=> arg_L[c] ,-1000,1000,"Transport, Extracellular",6541,0,0,1,0,0,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,1
201,ASCBt,L-ascorbate transport via facilitated diffusion,ascb_L[e]  <=> ascb_L[c] ,-1000,1000,"Transport, Extracellular",,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
202,ASCBt4,L-ascorbate transport via proton symport,na1[e] + ascb_L[e]  <=> na1[c] + ascb_L[c] ,-1000,1000,"Transport, Extracellular",9962,0,0,1,0,0,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,1
203,ASNALANaEx,L-alanine/L-asparagine Na-dependent exchange (Asn-L in),na1[e] + ala_L[c] + asn_L[e]  -> na1[c] + asn_L[c] + ala_L[e] ,0,1000,"Transport, Extracellular",6510,0,0,1,0,0,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,1
204,ASNNm,L-asparaginase (mitochondrial),asn_L[m] + h2o[m]  -> nh4[m] + asp_L[m] ,0,1000,Alanine and Aspartate Metabolism,80150,0,0,1,0,0,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,1
205,ASNSERNaEx,L-serine/L-asparagine Na-dependent exchange (Asn-L in),na1[e] + ser_L[c] + asn_L[e]  -> na1[c] + asn_L[c] + ser_L[e] ,0,1000,"Transport, Extracellular",6510,0,0,1,0,0,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,1
206,ASNtm,"L-asparagine transport, mitochondrial",asn_L[c]  -> asn_L[m] ,0,1000,"Transport, Mitochondrial",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
207,ASPTA,aspartate transaminase,asp_L[c] + akg[c]  <=> oaa[c] + glu_L[c] ,-1000,1000,Alanine and Aspartate Metabolism,2805,1,0,1,1,0,5,141,3,,,,,,,,,,,,,,,,,,,,,,,,,1
208,ASPTAm,aspartate transaminase,asp_L[m] + akg[m]  <=> glu_L[m] + oaa[m] ,-1000,1000,Alanine and Aspartate Metabolism,2806,0,0,1,0,0,4,0,8,3,,,,,,,,,,,,,,,,,,,,,,,,1
209,ASPt6,"L-aspartate transport via Na, H symport and K antiport",3 na1[e] + h[e] + asp_L[e] + k[c]  <=> 3 na1[c] + h[c] + asp_L[c] + k[e] ,-1000,1000,"Transport, Extracellular",6505,0,0,1,1,0,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,1
210,ATPH2e,ATP diphosphohydrolase,h2o[e] + adp[e]  -> pi[e] + h[e] + amp[e] ,0,1000,Nucleotides,953 or 954 or 955 or 956 or 957,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1
211,ATPS4m,ATP synthase (four protons for one ATP),pi[m] + 4 h[c] + adp[m]  -> atp[m] + h2o[m] + 3 h[m] ,0,1000,Oxidative Phosphorylation,513 and 514 and 515 and 516 and 517 and 518 and 10632 and 521 and 522 and 10476 and 9551 and 498 and 4905 and 506 and 509,1,0,1,1,1,5,133,134,23,24,14,21,22,29,0,2,1,3,8,7,,,,,,,,,,,,,1
212,BALAtmr,Beta-alanine reversible mitochondrial transport (diffusion),ala_B[c]  <=> ala_B[m] ,-1000,1000,"Transport, Mitochondrial",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
213,BHMT,betaine-homocysteine S-methyltransferase,hcys_L[c] + glyb[c]  -> dmgly[c] + met_L[c] ,0,1000,"Glycine, Serine, and Threonine Metabolism",635 or 23743,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
214,BILIRED,Nad(p)h biliverdin reductase,biliverd[c] + h[c] + nadph[c]  -> bilirub[c] + nadp[c] ,0,1000,Heme Degradation,644 or 645,1,0,1,1,0,5,166,10,24,1,3,,,,,,,,,,,,,,,,,,,,,,1
215,BILIRUBt2,bilirubin transport via bicarbonate countertransport,bilirub[e] + hco3[c]  <=> bilirub[c] + hco3[e] ,-1000,1000,"Transport, Extracellular",10599,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216,BPNT,"3,5-bisphosphate nucleotidase",pap[c] + h2o[c]  -> pi[c] + amp[c] ,0,1000,Nucleotides,10380,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
217,C160CPT1,carnitine O-palmitoyltransferase,pmtcoa[c] + crn[c]  -> pmtcrn[c] + coa[c] ,0,1000,Carnitine shuttle,1374,1,0,1,1,1,5,92,93,97,175,306,0,23,21,,,,,,,,,,,,,,,,,,,1
218,C160CPT2,C160 transport into the mitochondria,pmtcrn[m] + coa[m]  -> pmtcoa[m] + crn[m] ,0,1000,Carnitine shuttle,1376,1,0,0,1,1,5,92,93,97,175,,,,,,,,,,,,,,,,,,,,,,,1
219,C160CRNt,C160 transport into the mitochondria,pmtcrn[c]  -> pmtcrn[m] ,0,1000,Carnitine shuttle,788,1,0,0,1,1,5,92,93,97,175,,,,,,,,,,,,,,,,,,,,,,,1
220,C180CPT1,carnitine O-stearoyl transferase,stcoa[c] + crn[c]  -> coa[c] + stcrn[c] ,0,1000,Carnitine shuttle,1374,0,0,1,1,1,4,0,23,21,,,,,,,,,,,,,,,,,,,,,,,,1
221,C180CPT2,carnitine O-stearoyl transferase,stcrn[m] + coa[m]  -> stcoa[m] + crn[m] ,0,1000,Carnitine shuttle,1376,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
222,C180CRNt,C180 transport into the mitochondria,stcrn[c]  -> stcrn[m] ,0,1000,Carnitine shuttle,788,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
223,C181CPT1,carnitine octadecenoyl transferase,odecoa[c] + crn[c]  -> coa[c] + odecrn[c] ,0,1000,Carnitine shuttle,1374,0,0,1,1,1,4,0,23,21,,,,,,,,,,,,,,,,,,,,,,,,1
224,C181CPT2,carnitine octadecenoyl transferase,coa[m] + odecrn[m]  -> odecoa[m] + crn[m] ,0,1000,Carnitine shuttle,1376,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
225,C181CRNt,C181 transport into the mitochondria,odecrn[c]  -> odecrn[m] ,0,1000,Carnitine shuttle,788,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
226,C204CPT1,carnitine C20:4 transferase,arachdcoa[c] + crn[c]  -> coa[c] + arachdcrn[c] ,0,1000,Carnitine shuttle,1374,0,0,1,1,1,4,0,23,21,,,,,,,,,,,,,,,,,,,,,,,,1
227,C204CPT2,arachidonic acid transport into the mitochondria,arachdcrn[m] + coa[m]  -> arachdcoa[m] + crn[m] ,0,1000,Carnitine shuttle,1376,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
228,C204CRNt,arachidonic acid transport into the mitochondria,arachdcrn[c]  -> arachdcrn[m] ,0,1000,Carnitine shuttle,,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
229,CAATPS,Ca ATPase,h2o[c] + atp[c] + 2 ca2[c]  -> 2 ca2[e] + pi[c] + h[e] + adp[c] ,0,1000,"Transport, Extracellular",490 or 493,0,0,1,0,0,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,1
230,CATm,catalase,2 h2o2[m]  -> o2[m] + 2 h2o[m] ,0,1000,ROS Detoxification,847,0,0,1,1,1,4,23,24,14,21,22,18,29,32,2,1,3,5,,,,,,,,,,,,,,,1
231,CATp,"catalase A, peroxisomal",2 h2o2[x]  -> o2[x] + 2 h2o[x] ,0,1000,Miscellaneous,847,1,0,1,1,1,5,97,177,23,24,14,21,22,18,29,32,2,1,3,5,,,,,,,,,,,,,1
232,CBPSam,carbamoyl-phosphate synthase (ammonia) (mitochondria,2 atp[m] + nh4[m] + hco3[m]  -> cbp[m] + pi[m] + 2 h[m] + 2 adp[m] ,0,1000,Glutamate metabolism,1373,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233,CGMPt,cGMP transport (ATP-dependent),35cgmp[c] + h2o[c] + atp[c]  -> 35cgmp[e] + pi[c] + h[c] + adp[c] ,0,1000,"Transport, Extracellular",10257 or 10057,0,0,1,0,0,4,21,22,,,,,,,,,,,,,,,,,,,,,,,,,1
234,CHLPCTD,choline phosphate cytididyltransferase,cholp[c] + ctp[c] + h[c]  -> ppi[c] + cdpchol[c] ,0,1000,Glycerophospholipid Metabolism,5130 or 9468,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
235,CHOLt4,"choline, sodium cotransport",na1[e] + chol[e]  <=> na1[c] + chol[c] ,-1000,1000,"Transport, Extracellular",60482,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
236,CHOLtu,Choline uniport,chol[e]  <=> chol[c] ,-1000,1000,"Transport, Extracellular",6584 or 6582,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
237,CITRtm,citrulline mitochondrial transport via proton antiport,citr_L[m]  <=> citr_L[c] ,-1000,1000,"Transport, Mitochondrial",10166,0,0,1,1,0,4,24,21,,,,,,,,,,,,,,,,,,,,,,,,,1
238,CITt4_2,citrate transport via sodium symport,2 na1[e] + cit[e]  <=> 2 na1[c] + cit[c] ,-1000,1000,"Transport, Extracellular",9058,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
239,CITt4_4,citrate transport via sodium symport,4 na1[e] + cit[e]  <=> 4 na1[c] + cit[c] ,-1000,1000,"Transport, Extracellular",284111,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
240,CLOHtex2,chloride transport via hydroxide countertransport (2:1),oh1[c] + 2 cl[e]  <=> 2 cl[c] + oh1[e] ,-1000,1000,"Transport, Extracellular",65010,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
241,CO2t,CO2 transporter via diffusion,co2[e]  <=> co2[c] ,-1000,1000,"Transport, Extracellular",,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1
242,COt,CO transporter via diffusion,co[c]  <=> co[e] ,-1000,1000,"Transport, Extracellular",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
243,CPPPGO,coproporphyrinogen oxidase (O2 required),o2[c] + 2 h[c] + cpppg3[c]  -> 2 h2o[c] + pppg9[c] + 2 co2[c] ,0,1000,Heme Biosynthesis,1371,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244,CREATt4_2r,Creatine transport (sodium symport) (2:1),2 na1[e] + creat[e]  <=> 2 na1[c] + creat[c] ,-1000,1000,"Transport, Extracellular",6537 or 6535,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245,CRNt,L-carnitine reversible transport,crn[e]  <=> crn[c] ,-1000,1000,"Transport, Extracellular",6584,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
